Unnamed: 0,protein_id_x,transcript_id,rNC1,rNC2,rKD1,rKD2,NC1,NC2,NC3,KD1,KD2,KD3,protein_id_y,High_Pause_Countsc18nc,protein_id,High_Pause_Countsc18ko
52164,ENSMUSP00000144561,ENSMUST00000201185,381,272,374,338,2898.0,2889.7,2945.0,2379.6,2102.4,1910.2,ENSMUSP00000144561,25.5,ENSMUSP00000144561,54.0
52208,ENSMUSP00000144615,ENSMUST00000201203,193,141,274,191,1607.1,1491.3,1517.3,1539.6,1487.5,1292.8,ENSMUSP00000144615,8.5,ENSMUSP00000144615,0.0
52392,ENSMUSP00000144820,ENSMUST00000203577,52,42,98,77,242.0,250.5,254.8,255.5,237.2,220.9,ENSMUSP00000144820,80.5,ENSMUSP00000144820,66.0
52399,ENSMUSP00000144827,ENSMUST00000204224,37,29,85,55,2067.7,2015.3,2103.2,2403.8,2241.6,2050.1,ENSMUSP00000144827,40.5,ENSMUSP00000144827,52.0
52400,ENSMUSP00000144828,ENSMUST00000204542,0,0,0,0,64.8,61.9,55.8,63.1,67.7,54.3,,0.0,ENSMUSP00000144828,0.0
52420,ENSMUSP00000144851,ENSMUST00000203487,76,63,64,60,56.0,61.4,65.1,59.4,52.5,46.2,ENSMUSP00000144851,37.5,ENSMUSP00000144851,104.0
52465,ENSMUSP00000144900,ENSMUST00000203878,90,71,136,114,73.5,82.9,74.0,83.4,80.7,75.5,ENSMUSP00000144900,41.5,ENSMUSP00000144900,37.5
52469,ENSMUSP00000144904,ENSMUST00000205002,278,239,405,338,995.1,978.6,979.2,1035.0,925.5,850.1,ENSMUSP00000144904,17.0,ENSMUSP00000144904,24.0
52495,ENSMUSP00000144932,ENSMUST00000204978,290,236,349,282,1324.3,1376.3,1369.2,1180.6,1022.1,920.5,ENSMUSP00000144932,0.0,ENSMUSP00000144932,2.0
52525,ENSMUSP00000144963,ENSMUST00000204645,48,40,74,71,26.2,23.6,22.1,27.6,24.8,19.8,ENSMUSP00000144963,92.0,ENSMUSP00000144963,141.0
52585,ENSMUSP00000145028,ENSMUST00000203954,1251,1096,1914,1623,5439.7,4985.8,5246.4,5022.2,4858.0,4275.8,ENSMUSP00000145028,3.0,ENSMUSP00000145028,4.0
52611,ENSMUSP00000145056,ENSMUST00000204807,143,148,208,168,116.1,108.2,116.4,101.3,100.2,85.0,ENSMUSP00000145056,15.0,ENSMUSP00000145056,32.5
52655,ENSMUSP00000145101,ENSMUST00000204482,191,157,216,164,238.8,209.7,210.3,177.5,190.4,173.7,ENSMUSP00000145101,15.0,ENSMUSP00000145101,23.0
52722,ENSMUSP00000145175,ENSMUST00000204956,104,80,162,143,127.6,129.1,120.2,132.1,126.6,118.3,ENSMUSP00000145175,8.0,ENSMUSP00000145175,16.0
52847,ENSMUSP00000145308,ENSMUST00000204753,9,14,28,19,90.3,81.2,83.3,89.7,84.1,74.8,ENSMUSP00000145308,65.5,ENSMUSP00000145308,57.0
52885,ENSMUSP00000145346,ENSMUST00000204511,72,57,109,88,121.1,131.9,138.2,133.7,108.2,97.1,ENSMUSP00000145346,6.0,ENSMUSP00000145346,17.0
52889,ENSMUSP00000145350,ENSMUST00000203816,109,87,174,137,1463.0,1267.8,1317.1,1270.9,1373.0,1165.5,ENSMUSP00000145350,9.0,ENSMUSP00000145350,7.0
52921,ENSMUSP00000145385,ENSMUST00000203581,396,324,674,544,2658.2,2546.5,2624.9,2642.1,2486.0,2291.2,ENSMUSP00000145385,59.5,ENSMUSP00000145385,81.5
52930,ENSMUSP00000145395,ENSMUST00000203355,380,318,470,373,253.4,235.2,244.0,181.9,157.8,137.6,ENSMUSP00000145395,10.0,ENSMUSP00000145395,22.0
52936,ENSMUSP00000145402,ENSMUST00000204087,23,17,54,46,428.2,440.6,433.6,429.9,404.1,380.3,ENSMUSP00000145402,141.0,ENSMUSP00000145402,85.0
52957,ENSMUSP00000145425,ENSMUST00000203673,43,50,93,82,151.0,150.3,150.1,158.6,159.4,139.0,ENSMUSP00000145425,84.0,ENSMUSP00000145425,119.5
52998,ENSMUSP00000145468,ENSMUST00000204702,191,174,313,240,3130.0,2917.9,3081.5,2990.1,2690.4,2521.1,ENSMUSP00000145468,45.0,ENSMUSP00000145468,110.5
53041,ENSMUSP00000145512,ENSMUST00000204040,140,126,222,188,143.6,150.7,142.1,163.3,153.2,134.1,ENSMUSP00000145512,9.5,ENSMUSP00000145512,0.0
53091,ENSMUSP00000145568,ENSMUST00000206947,176,156,339,284,77.8,75.9,86.5,66.8,50.3,52.8,ENSMUSP00000145568,2.5,ENSMUSP00000145568,4.0
53140,ENSMUSP00000145619,ENSMUST00000205568,55,38,81,49,114.9,75.9,109.2,83.1,91.2,86.4,ENSMUSP00000145619,39.5,ENSMUSP00000145619,22.0
53173,ENSMUSP00000145654,ENSMUST00000126570,9,5,12,12,107.6,119.4,111.9,117.9,92.2,85.6,,0.0,,0.0
53254,ENSMUSP00000145738,ENSMUST00000206581,72,67,138,98,316.5,347.3,337.3,360.6,331.5,291.2,ENSMUSP00000145738,53.0,ENSMUSP00000145738,42.0
53259,ENSMUSP00000145743,ENSMUST00000205977,38,24,32,34,281.2,289.4,292.9,277.7,257.7,235.5,ENSMUSP00000145743,34.0,ENSMUSP00000145743,18.5
53364,ENSMUSP00000145858,ENSMUST00000205276,63,52,117,90,219.2,178.5,209.0,222.7,191.1,165.6,ENSMUSP00000145858,82.5,ENSMUSP00000145858,0.0
53375,ENSMUSP00000145872,ENSMUST00000207003,549,451,761,631,219.4,234.0,236.2,237.1,198.0,189.7,ENSMUSP00000145872,10.0,ENSMUSP00000145872,70.5
53388,ENSMUSP00000145887,ENSMUST00000206048,49,42,78,72,272.7,260.1,267.5,284.0,277.3,272.5,ENSMUSP00000145887,44.0,ENSMUSP00000145887,104.0
53394,ENSMUSP00000145893,ENSMUST00000206968,101,98,178,149,93.0,86.9,103.1,122.0,100.1,88.6,ENSMUSP00000145893,16.0,ENSMUSP00000145893,14.5
53399,ENSMUSP00000145899,ENSMUST00000206490,0,0,0,0,37.5,20.0,29.1,21.7,26.1,21.0,,0.0,ENSMUSP00000145899,48.5
53454,ENSMUSP00000145959,ENSMUST00000207023,138,98,271,200,283.1,301.9,293.4,350.6,304.6,300.4,ENSMUSP00000145959,149.0,ENSMUSP00000145959,200.0
53661,ENSMUSP00000146181,ENSMUST00000206219,104,80,165,119,499.8,491.4,513.9,487.9,461.1,429.1,ENSMUSP00000146181,118.5,ENSMUSP00000146181,232.0
53710,ENSMUSP00000146232,ENSMUST00000205815,9,8,19,19,403.9,401.9,394.4,430.2,369.5,343.2,ENSMUSP00000146232,5.5,ENSMUSP00000146232,13.5
53721,ENSMUSP00000146244,ENSMUST00000206720,38,34,81,58,537.4,544.4,543.2,566.8,493.1,466.6,ENSMUSP00000146244,49.0,ENSMUSP00000146244,88.0
53722,ENSMUSP00000146245,ENSMUST00000206570,124,89,76,63,609.9,620.6,580.9,417.3,431.9,381.5,ENSMUSP00000146245,17.0,ENSMUSP00000146245,12.0
53733,ENSMUSP00000146256,ENSMUST00000206450,57,45,73,56,110.2,111.0,114.6,103.0,104.3,91.1,ENSMUSP00000146256,15.0,ENSMUSP00000146256,26.0
53740,ENSMUSP00000146263,ENSMUST00000206832,225,225,312,242,1003.3,988.9,1016.6,967.9,887.9,778.8,ENSMUSP00000146263,56.5,ENSMUSP00000146263,0.0
53757,ENSMUSP00000146282,ENSMUST00000205889,6,2,9,10,86.5,86.6,84.0,125.7,115.4,96.1,ENSMUSP00000146282,33.0,ENSMUSP00000146282,76.5
53769,ENSMUSP00000146294,ENSMUST00000206592,112,108,179,137,337.6,339.5,349.5,331.2,298.6,280.2,ENSMUSP00000146294,42.0,ENSMUSP00000146294,67.0
53785,ENSMUSP00000146310,ENSMUST00000205694,64,63,184,142,806.4,781.4,821.6,858.8,793.9,721.6,ENSMUSP00000146310,111.0,ENSMUSP00000146310,76.5
53874,ENSMUSP00000146405,ENSMUST00000208253,36,37,52,47,179.3,160.4,177.8,168.3,171.7,144.2,ENSMUSP00000146405,58.0,ENSMUSP00000146405,17.5
53902,ENSMUSP00000146433,ENSMUST00000208950,52,40,71,62,132.2,118.2,134.5,114.0,95.1,117.5,ENSMUSP00000146433,5.5,ENSMUSP00000146433,3.5
53943,ENSMUSP00000146474,ENSMUST00000209098,350,322,538,478,926.1,906.4,940.2,909.6,824.6,742.8,ENSMUSP00000146474,8.0,ENSMUSP00000146474,28.5
53967,ENSMUSP00000146501,ENSMUST00000207484,322,255,423,318,15.3,15.9,17.6,18.5,12.9,12.6,ENSMUSP00000146501,40.0,ENSMUSP00000146501,59.5
53981,ENSMUSP00000146515,ENSMUST00000208749,483,411,577,422,53.7,48.9,49.6,51.6,46.1,46.3,ENSMUSP00000146515,0.0,ENSMUSP00000146515,8.0
53984,ENSMUSP00000146518,ENSMUST00000209117,98,89,146,125,21.3,21.8,21.1,14.0,19.6,16.2,ENSMUSP00000146518,9.5,ENSMUSP00000146518,19.5
54011,ENSMUSP00000146545,ENSMUST00000208247,352,291,506,437,1352.2,1174.2,1332.5,1239.8,1215.0,1187.0,ENSMUSP00000146545,46.5,ENSMUSP00000146545,144.5
54104,ENSMUSP00000146638,ENSMUST00000208634,20,13,26,22,189.7,191.4,194.8,174.1,153.4,146.6,ENSMUSP00000146638,101.0,ENSMUSP00000146638,63.5
54105,ENSMUSP00000146639,ENSMUST00000207870,31,32,48,37,34.3,30.6,32.3,45.1,39.7,38.5,ENSMUSP00000146639,0.0,ENSMUSP00000146639,6.5
54145,ENSMUSP00000146680,ENSMUST00000208002,54,43,69,57,194.0,204.8,243.3,194.2,181.6,175.0,ENSMUSP00000146680,179.0,ENSMUSP00000146680,288.0
54159,ENSMUSP00000146695,ENSMUST00000208626,161,118,229,162,745.3,667.2,692.1,711.7,707.9,646.0,ENSMUSP00000146695,18.0,ENSMUSP00000146695,12.5
54235,ENSMUSP00000146773,ENSMUST00000209066,73,48,81,61,479.2,458.9,460.9,474.0,437.2,402.0,ENSMUSP00000146773,23.5,ENSMUSP00000146773,19.0
54265,ENSMUSP00000146805,ENSMUST00000209079,269,225,404,354,312.5,292.8,309.1,462.3,445.4,411.2,ENSMUSP00000146805,22.0,ENSMUSP00000146805,0.0
54298,ENSMUSP00000146839,ENSMUST00000208013,42,29,40,27,69.8,80.0,69.9,65.2,53.4,51.7,ENSMUSP00000146839,15.5,ENSMUSP00000146839,10.0
54307,ENSMUSP00000146848,ENSMUST00000207282,81,70,175,135,466.9,448.4,444.3,515.4,476.9,448.0,ENSMUSP00000146848,97.5,ENSMUSP00000146848,139.0
54316,ENSMUSP00000146858,ENSMUST00000207895,51,58,86,62,220.8,200.7,223.6,235.4,218.9,188.6,ENSMUSP00000146858,19.0,ENSMUSP00000146858,33.5
54369,ENSMUSP00000146913,ENSMUST00000207072,4,7,5,6,91.8,98.6,97.9,123.8,110.4,94.0,ENSMUSP00000146913,38.0,ENSMUSP00000146913,94.5
54403,ENSMUSP00000146947,ENSMUST00000207143,52,25,56,45,608.6,528.8,530.6,552.4,599.2,495.2,ENSMUSP00000146947,36.5,ENSMUSP00000146947,17.0
54416,ENSMUSP00000146960,ENSMUST00000208441,14,10,11,6,41.0,44.8,46.3,44.8,35.3,39.0,ENSMUSP00000146960,11.0,ENSMUSP00000146960,14.0
54438,ENSMUSP00000146983,ENSMUST00000208130,0,1,1,0,89.4,93.8,97.1,86.9,69.5,62.4,,0.0,ENSMUSP00000146983,104.5
54467,ENSMUSP00000147013,ENSMUST00000209099,142,142,272,233,1266.7,1186.4,1243.8,1209.8,1153.4,1011.6,ENSMUSP00000147013,49.0,ENSMUSP00000147013,76.5
54475,ENSMUSP00000147021,ENSMUST00000207038,33,23,62,53,102.9,106.6,94.3,112.5,92.4,95.1,ENSMUSP00000147021,178.0,ENSMUSP00000147021,189.5
54482,ENSMUSP00000147028,ENSMUST00000207107,132,113,229,178,958.1,905.5,938.0,947.7,873.5,792.2,ENSMUSP00000147028,179.0,ENSMUSP00000147028,380.5
54490,ENSMUSP00000147037,ENSMUST00000208199,22,13,23,28,114.6,110.4,123.3,119.8,122.5,102.3,ENSMUSP00000147037,0.0,ENSMUSP00000147037,65.5
54566,ENSMUSP00000147115,ENSMUST00000207775,23,16,45,27,418.1,420.9,420.2,462.6,440.5,413.9,ENSMUSP00000147115,171.0,ENSMUSP00000147115,266.5
54603,ENSMUSP00000147152,ENSMUST00000208737,12,15,27,18,43.8,45.0,47.3,41.6,44.6,41.4,ENSMUSP00000147152,39.0,ENSMUSP00000147152,15.5
54614,ENSMUSP00000147164,ENSMUST00000209141,323,299,536,448,2472.4,2462.9,2463.2,2453.0,2253.3,2079.3,ENSMUSP00000147164,73.0,ENSMUSP00000147164,41.0
54686,ENSMUSP00000147237,ENSMUST00000207750,157,132,242,239,454.6,456.1,460.9,442.9,417.0,388.4,ENSMUSP00000147237,241.0,ENSMUSP00000147237,74.5
54711,ENSMUSP00000147262,ENSMUST00000210166,20,19,39,26,104.7,97.5,96.8,91.9,90.1,96.6,ENSMUSP00000147262,108.0,ENSMUSP00000147262,89.0
54778,ENSMUSP00000147332,ENSMUST00000211654,115,89,350,247,3435.4,3254.1,3286.3,5317.8,5043.5,4423.2,ENSMUSP00000147332,9.0,ENSMUSP00000147332,44.0
54786,ENSMUSP00000147340,ENSMUST00000209732,28,28,49,44,566.1,524.7,542.8,591.7,584.4,563.1,ENSMUSP00000147340,24.5,ENSMUSP00000147340,36.5
54826,ENSMUSP00000147383,ENSMUST00000211765,798,645,937,855,2562.9,2506.0,2535.2,2323.5,2193.7,1991.4,ENSMUSP00000147383,9.5,ENSMUSP00000147383,13.5
54834,ENSMUSP00000147391,ENSMUST00000210060,17,9,9,8,134.9,118.7,125.1,126.0,120.4,104.2,ENSMUSP00000147391,91.5,ENSMUSP00000147391,66.5
54852,ENSMUSP00000147409,ENSMUST00000210999,279,209,387,307,2433.6,2209.6,2334.8,2033.5,2058.5,1766.5,ENSMUSP00000147409,13.0,ENSMUSP00000147409,12.0
54862,ENSMUSP00000147419,ENSMUST00000211733,16,16,55,40,257.0,251.2,260.8,247.9,233.1,205.1,ENSMUSP00000147419,116.0,ENSMUSP00000147419,226.5
54864,ENSMUSP00000147421,ENSMUST00000210599,20,22,14,25,19.4,20.8,22.6,19.8,18.6,19.9,ENSMUSP00000147421,31.0,ENSMUSP00000147421,39.5
54885,ENSMUSP00000147442,ENSMUST00000210901,189,167,365,313,170.8,190.3,192.6,223.2,177.3,159.7,ENSMUSP00000147442,7.5,ENSMUSP00000147442,6.5
54886,ENSMUSP00000147443,ENSMUST00000209255,34,35,43,58,468.8,441.6,442.2,422.4,399.3,369.5,ENSMUSP00000147443,69.0,ENSMUSP00000147443,172.5
54898,ENSMUSP00000147455,ENSMUST00000209765,2,0,0,1,53.3,46.2,53.3,50.1,49.6,45.9,ENSMUSP00000147455,16.0,ENSMUSP00000147455,5.5
54939,ENSMUSP00000147496,ENSMUST00000210642,51,50,48,30,41.1,35.8,37.3,29.8,33.0,24.9,ENSMUSP00000147496,21.5,ENSMUSP00000147496,39.0
54956,ENSMUSP00000147514,ENSMUST00000209469,228,176,317,246,6032.9,5229.3,5589.6,4539.5,4658.0,3693.8,ENSMUSP00000147514,16.0,ENSMUSP00000147514,18.5
55023,ENSMUSP00000147583,ENSMUST00000211601,95,77,204,165,386.9,336.2,368.9,372.0,392.5,320.4,ENSMUSP00000147583,39.0,ENSMUSP00000147583,40.5
55051,ENSMUSP00000147611,ENSMUST00000211393,186,138,241,201,1156.2,1162.7,1159.5,1281.8,1074.0,972.5,ENSMUSP00000147611,16.0,ENSMUSP00000147611,36.5
55059,ENSMUSP00000147619,ENSMUST00000210309,376,340,590,485,2608.8,2409.3,2505.3,2435.7,2338.8,2072.8,ENSMUSP00000147619,0.0,ENSMUSP00000147619,0.0
55111,ENSMUSP00000147674,ENSMUST00000210277,102,75,174,108,825.6,827.1,841.1,782.9,743.0,676.7,ENSMUSP00000147674,17.5,ENSMUSP00000147674,17.0
55122,ENSMUSP00000147685,ENSMUST00000211617,0,1,0,1,653.3,673.7,636.9,517.1,433.2,404.6,,0.0,,0.0
55132,ENSMUSP00000147696,ENSMUST00000210390,29,20,50,36,523.0,419.8,485.2,479.5,505.7,433.7,ENSMUSP00000147696,29.5,ENSMUSP00000147696,36.5
55200,ENSMUSP00000147767,ENSMUST00000211115,270,235,371,321,1379.7,1344.4,1359.0,1262.0,1180.3,1065.6,ENSMUSP00000147767,12.0,ENSMUSP00000147767,16.0
55217,ENSMUSP00000147784,ENSMUST00000210676,141,112,197,154,460.0,487.1,498.0,500.9,440.5,491.7,ENSMUSP00000147784,3.0,ENSMUSP00000147784,57.0
55241,ENSMUSP00000147809,ENSMUST00000211672,86,53,156,112,195.3,201.5,212.6,225.9,222.5,229.0,ENSMUSP00000147809,135.5,ENSMUSP00000147809,170.0
55248,ENSMUSP00000147816,ENSMUST00000210640,25,21,33,39,1313.5,1344.3,1345.9,1325.7,1257.4,1112.4,ENSMUSP00000147816,15.0,ENSMUSP00000147816,10.0
55254,ENSMUSP00000147823,ENSMUST00000211770,30,10,28,26,129.7,124.9,143.1,127.4,127.4,122.2,ENSMUSP00000147823,43.5,ENSMUSP00000147823,117.5
55273,ENSMUSP00000147843,ENSMUST00000210707,100,83,157,123,1498.4,1488.1,1481.8,1456.1,1377.8,1270.3,ENSMUSP00000147843,291.5,ENSMUSP00000147843,428.0
55311,ENSMUSP00000147881,ENSMUST00000209885,33,26,62,59,72.5,83.4,68.1,80.5,68.1,67.7,ENSMUSP00000147881,63.0,ENSMUSP00000147881,61.5
55317,ENSMUSP00000147887,ENSMUST00000211247,748,674,1185,996,3550.2,3600.6,3621.2,3486.9,2995.3,2785.7,ENSMUSP00000147887,88.0,ENSMUSP00000147887,329.0
55358,ENSMUSP00000147928,ENSMUST00000210314,414,332,530,417,4941.7,3654.1,4294.5,3393.2,3975.5,3012.4,ENSMUSP00000147928,19.5,ENSMUSP00000147928,27.0
55385,ENSMUSP00000147956,ENSMUST00000210129,12,5,23,19,67.7,61.6,57.4,72.2,56.8,59.5,ENSMUSP00000147956,64.0,ENSMUSP00000147956,95.0
55494,ENSMUSP00000148069,ENSMUST00000209963,94,80,95,74,916.4,921.6,935.9,901.5,787.9,760.7,ENSMUSP00000148069,59.0,ENSMUSP00000148069,38.5
55501,ENSMUSP00000148077,ENSMUST00000210005,291,250,315,269,841.4,844.4,850.2,662.7,630.4,558.5,ENSMUSP00000148077,16.5,ENSMUSP00000148077,17.5
55516,ENSMUSP00000148093,ENSMUST00000209787,21,16,42,32,85.1,99.5,87.9,87.6,61.1,62.0,ENSMUSP00000148093,99.0,ENSMUSP00000148093,71.0
55530,ENSMUSP00000148107,ENSMUST00000209984,285,198,404,283,6649.5,6310.8,6256.3,6126.1,5912.0,5187.5,ENSMUSP00000148107,47.5,ENSMUSP00000148107,47.0
55538,ENSMUSP00000148115,ENSMUST00000210682,281,216,458,375,2843.1,2623.2,2725.1,2682.3,2622.0,2311.8,ENSMUSP00000148115,99.5,ENSMUSP00000148115,131.5
55558,ENSMUSP00000148138,ENSMUST00000210662,0,0,0,0,222.7,214.8,223.5,223.6,191.3,174.1,,0.0,ENSMUSP00000148138,14.5
55575,ENSMUSP00000148155,ENSMUST00000210275,5,8,20,24,48.9,38.5,41.7,39.5,45.1,41.2,ENSMUSP00000148155,32.5,ENSMUSP00000148155,15.5
55638,ENSMUSP00000148220,ENSMUST00000210812,79,78,102,80,53.5,48.0,48.9,47.7,38.8,39.6,ENSMUSP00000148220,20.5,ENSMUSP00000148220,34.0
55645,ENSMUSP00000148227,ENSMUST00000211352,273,242,254,223,721.4,674.0,683.9,475.9,466.5,425.4,ENSMUSP00000148227,12.0,ENSMUSP00000148227,33.5
55695,ENSMUSP00000148277,ENSMUST00000211896,61,44,57,42,53.6,43.5,43.6,44.3,55.0,48.4,ENSMUSP00000148277,322.5,ENSMUSP00000148277,291.0
55700,ENSMUSP00000148282,ENSMUST00000212896,4,2,9,8,67.0,53.4,60.3,77.0,81.2,84.1,ENSMUSP00000148282,20.5,ENSMUSP00000148282,73.5
55741,ENSMUSP00000148324,ENSMUST00000212605,7,8,17,19,114.1,111.5,96.6,104.9,115.2,102.9,ENSMUSP00000148324,24.0,ENSMUSP00000148324,64.5
55781,ENSMUSP00000148364,ENSMUST00000212349,147,124,285,212,803.0,762.4,761.3,755.1,735.9,695.1,ENSMUSP00000148364,47.5,ENSMUSP00000148364,106.5
55807,ENSMUSP00000148390,ENSMUST00000212468,188,177,252,220,354.7,333.4,343.7,301.9,259.4,229.2,ENSMUSP00000148390,7.0,ENSMUSP00000148390,4.5
55821,ENSMUSP00000148404,ENSMUST00000212214,150,113,210,200,1577.1,1460.6,1502.1,1538.4,1494.5,1341.1,ENSMUSP00000148404,18.5,ENSMUSP00000148404,32.5
55835,ENSMUSP00000148418,ENSMUST00000211878,132,119,184,140,155.2,147.1,159.7,159.7,142.1,140.8,ENSMUSP00000148418,44.5,ENSMUSP00000148418,161.0
55836,ENSMUSP00000148419,ENSMUST00000213013,317,276,548,456,2945.9,2744.5,2816.3,2831.1,2710.4,2432.6,ENSMUSP00000148419,207.5,ENSMUSP00000148419,163.0
55849,ENSMUSP00000148433,ENSMUST00000212287,6,2,7,9,135.7,140.7,143.8,135.7,122.6,102.1,ENSMUSP00000148433,59.5,ENSMUSP00000148433,638.0
55857,ENSMUSP00000148441,ENSMUST00000212175,63,52,109,92,824.8,841.7,857.3,971.8,846.3,768.7,ENSMUSP00000148441,51.0,ENSMUSP00000148441,123.0
55884,ENSMUSP00000148469,ENSMUST00000212756,132,103,184,150,705.9,657.9,679.7,660.2,639.4,605.2,ENSMUSP00000148469,135.0,ENSMUSP00000148469,197.5
55894,ENSMUSP00000148479,ENSMUST00000212308,105,85,129,105,227.1,209.7,213.1,197.5,196.1,191.5,ENSMUSP00000148479,53.0,ENSMUSP00000148479,51.0
55901,ENSMUSP00000148486,ENSMUST00000212520,28,14,51,38,80.0,75.3,76.7,73.4,80.3,73.3,ENSMUSP00000148486,154.5,ENSMUSP00000148486,113.0
55940,ENSMUSP00000148525,ENSMUST00000212811,500,391,607,511,3560.9,3410.3,3445.8,2889.6,2743.9,2411.4,ENSMUSP00000148525,29.5,ENSMUSP00000148525,0.0
55950,ENSMUSP00000148535,ENSMUST00000212489,0,0,0,0,50.8,51.7,57.2,52.6,58.0,46.5,,0.0,ENSMUSP00000148535,36.5
55965,ENSMUSP00000148550,ENSMUST00000138659,0,1,0,1,134.1,113.4,117.4,121.8,124.3,94.3,,0.0,ENSMUSP00000148550,35.0
56074,ENSMUSP00000148659,ENSMUST00000212270,60,50,75,53,73.1,74.4,79.3,78.4,77.3,66.7,ENSMUSP00000148659,28.5,ENSMUSP00000148659,76.0
56098,ENSMUSP00000148684,ENSMUST00000212524,78,72,144,102,1086.1,1077.7,1101.0,1121.4,988.3,870.9,ENSMUSP00000148684,43.0,ENSMUSP00000148684,29.0
56126,ENSMUSP00000148713,ENSMUST00000212042,0,0,2,0,815.9,781.5,861.9,799.0,787.5,660.5,,0.0,,0.0
56144,ENSMUSP00000148731,ENSMUST00000211861,30,34,40,47,162.7,172.9,166.5,184.0,155.0,151.7,ENSMUSP00000148731,158.5,ENSMUSP00000148731,289.0
56207,ENSMUSP00000148796,ENSMUST00000213058,71,29,99,67,20.9,21.1,22.3,23.7,21.3,24.0,ENSMUSP00000148796,347.5,ENSMUSP00000148796,267.5
56224,ENSMUSP00000148815,ENSMUST00000212836,27,19,36,25,105.2,96.4,100.8,109.8,91.9,98.9,ENSMUSP00000148815,94.5,ENSMUSP00000148815,73.5
56250,ENSMUSP00000148843,ENSMUST00000212819,90,65,127,92,1131.5,946.0,1106.2,835.6,902.1,750.3,ENSMUSP00000148843,25.5,ENSMUSP00000148843,4.5
56290,ENSMUSP00000148888,ENSMUST00000216011,108,90,161,129,698.0,640.2,648.8,657.8,678.2,606.5,ENSMUSP00000148888,40.5,ENSMUSP00000148888,91.5
56303,ENSMUSP00000148901,ENSMUST00000215784,12,13,22,18,752.8,678.9,669.9,630.0,598.2,520.2,ENSMUSP00000148901,76.0,ENSMUSP00000148901,630.5
56333,ENSMUSP00000148933,ENSMUST00000217317,1,2,0,0,2786.3,2808.7,2791.7,2726.6,2585.6,2231.9,ENSMUSP00000148933,10.5,ENSMUSP00000148933,11.0
56366,ENSMUSP00000148968,ENSMUST00000217308,0,0,1,0,95.1,89.4,92.4,90.9,88.0,88.5,ENSMUSP00000148968,97.0,ENSMUSP00000148968,789.5
56433,ENSMUSP00000149042,ENSMUST00000214374,6,7,10,8,37.1,34.1,33.7,33.0,32.1,28.0,ENSMUSP00000149042,44.0,ENSMUSP00000149042,996.0
56440,ENSMUSP00000149050,ENSMUST00000214747,82,74,127,79,283.4,269.0,276.3,271.7,262.3,244.7,ENSMUSP00000149050,150.5,ENSMUSP00000149050,320.0
56539,ENSMUSP00000149156,ENSMUST00000217336,29,37,33,26,156.3,152.3,145.8,159.6,141.8,142.6,ENSMUSP00000149156,203.0,ENSMUSP00000149156,189.0
56559,ENSMUSP00000149177,ENSMUST00000213528,36,24,34,22,169.8,166.0,177.9,154.7,145.3,130.6,ENSMUSP00000149177,7.5,ENSMUSP00000149177,5.5
56574,ENSMUSP00000149194,ENSMUST00000215588,303,223,547,396,14.5,10.5,14.1,16.3,14.6,13.9,ENSMUSP00000149194,493.0,ENSMUSP00000149194,378.5
56723,ENSMUSP00000149359,ENSMUST00000217518,80,71,139,110,268.4,264.7,248.2,272.6,231.2,209.7,ENSMUSP00000149359,29.0,ENSMUSP00000149359,59.0
56728,ENSMUSP00000149365,ENSMUST00000213382,21,33,29,26,12.8,14.0,14.1,11.7,10.6,9.5,ENSMUSP00000149365,176.5,ENSMUSP00000149365,112.5
56759,ENSMUSP00000149401,ENSMUST00000216867,115,109,141,87,1674.9,1581.8,1636.4,1610.9,1508.3,1333.0,ENSMUSP00000149401,8.0,ENSMUSP00000149401,7.5
56797,ENSMUSP00000149444,ENSMUST00000216306,25,26,45,38,49.5,51.3,49.3,56.0,49.6,50.1,ENSMUSP00000149444,54.0,ENSMUSP00000149444,38.5
56800,ENSMUSP00000149447,ENSMUST00000216771,113,106,160,132,232.2,263.5,259.3,218.7,176.7,158.0,ENSMUSP00000149447,10.0,ENSMUSP00000149447,2.0
56824,ENSMUSP00000149476,ENSMUST00000213913,147,119,248,230,135.5,111.5,116.0,122.3,125.2,111.2,ENSMUSP00000149476,22.5,ENSMUSP00000149476,6.0
56830,ENSMUSP00000149483,ENSMUST00000213603,321,285,503,438,2877.9,2809.4,2830.3,2859.8,2683.7,2360.2,ENSMUSP00000149483,67.0,ENSMUSP00000149483,32.0
56850,ENSMUSP00000149505,ENSMUST00000215474,66,61,67,46,65.4,64.6,69.0,55.9,58.0,53.6,ENSMUSP00000149505,33.5,ENSMUSP00000149505,4.5
56942,ENSMUSP00000149620,ENSMUST00000217034,222,184,340,319,2504.4,2239.7,2429.4,1857.1,1991.1,1762.7,ENSMUSP00000149620,41.0,ENSMUSP00000149620,33.0
56976,ENSMUSP00000149655,ENSMUST00000213373,58,44,52,43,398.2,391.2,413.2,322.3,295.9,387.7,ENSMUSP00000149655,76.5,ENSMUSP00000149655,143.0
56986,ENSMUSP00000149670,ENSMUST00000214522,48,26,80,72,1739.3,1630.3,1699.2,1592.7,1483.7,1344.5,ENSMUSP00000149670,211.5,ENSMUSP00000149670,208.5
57013,ENSMUSP00000149699,ENSMUST00000215847,23,15,34,29,22.6,26.0,23.4,21.5,24.0,23.1,ENSMUSP00000149699,135.5,ENSMUSP00000149699,244.0
