protein_id,High_Pause_Counts,transcript_id_x
ENSP00000366509.2,77,ENST00000377294.3
ENSP00000366519.4,22,ENST00000377304.7
ENSP00000366525.2,13,ENST00000331825.11
ENSP00000366557.2,8,ENST00000377340.6
ENSP00000366604.1,9,ENST00000377387.5
ENSP00000366617.5,25,ENST00000377400.8
ENSP00000366618.2,0,ENST00000377401.3
ENSP00000366673.5,59,ENST00000377453.9
ENSP00000366685.1,6,ENST00000377465.6
ENSP00000366694.2,11,ENST00000377474.4
ENSP00000366746.3,3,ENST00000377524.8
ENSP00000366748.3,15,ENST00000377526.4
ENSP00000366800.5,0,ENST00000377577.10
ENSP00000366819.3,24,ENST00000377595.8
ENSP00000366845.5,0,ENST00000377619.9
ENSP00000366863.3,51,ENST00000377636.8
ENSP00000366927.3,16,ENST00000377698.4
ENSP00000366934.5,34,ENST00000377705.6
ENSP00000366936.3,32,ENST00000377707.4
ENSP00000366939.5,7,ENST00000377710.10
ENSP00000366953.3,29,ENST00000377724.8
ENSP00000366988.3,26,ENST00000377759.9
ENSP00000366997.4,24,ENST00000377767.9
ENSP00000367024.4,0,ENST00000377793.9
ENSP00000367029.4,12,ENST00000377798.9
ENSP00000367049.3,0,ENST00000377818.4
ENSP00000367064.4,34,ENST00000377833.10
ENSP00000367086.2,9,ENST00000377855.6
ENSP00000367113.2,65,ENST00000377881.8
ENSP00000367196.4,9,ENST00000377960.9
ENSP00000367208.4,14,ENST00000343788.10
ENSP00000367239.1,12,ENST00000378000.5
ENSP00000367263.4,601,ENST00000378024.9
ENSP00000367265.4,3,ENST00000378026.5
ENSP00000367276.4,17,ENST00000378037.9
ENSP00000367299.3,8,ENST00000378060.9
ENSP00000367318.4,25,ENST00000378078.5
ENSP00000367323.3,30,ENST00000378083.7
ENSP00000367407.3,34,ENST00000378165.9
ENSP00000367410.4,13,ENST00000378168.8
ENSP00000367439.4,4,ENST00000378197.5
ENSP00000367440.4,23,ENST00000378198.9
ENSP00000367453.4,0,ENST00000356189.6
ENSP00000367498.1,1,ENST00000378251.3
ENSP00000367564.2,27,ENST00000378313.7
ENSP00000367595.2,6,ENST00000378344.7
ENSP00000367615.3,13,ENST00000378364.8
ENSP00000367623.3,0,ENST00000378372.8
ENSP00000367629.4,53,ENST00000378378.9
ENSP00000367735.3,0,ENST00000378474.3
ENSP00000367755.3,24,ENST00000378494.8
ENSP00000367770.4,27,ENST00000378509.9
ENSP00000367787.3,32,ENST00000378526.9
ENSP00000367817.3,36,ENST00000378555.8
ENSP00000367830.3,42,ENST00000378567.8
ENSP00000367835.3,39,ENST00000378572.8
ENSP00000367844.3,10,ENST00000378581.7
ENSP00000367893.3,29,ENST00000327347.10
ENSP00000367910.4,27,ENST00000378643.8
ENSP00000367934.1,0,ENST00000378665.1
ENSP00000367991.2,0,ENST00000378719.7
ENSP00000367992.3,1,ENST00000378720.8
ENSP00000368017.4,151,ENST00000378743.9
ENSP00000368031.3,59,ENST00000378756.8
ENSP00000368072.5,2,ENST00000378795.9
ENSP00000368100.4,23,ENST00000378823.8
ENSP00000368119.4,31,ENST00000378842.8
ENSP00000368129.3,40,ENST00000378852.7
ENSP00000368130.3,0,ENST00000378853.3
ENSP00000368169.5,12,ENST00000378891.9
ENSP00000368173.4,39,ENST00000378895.9
ENSP00000368215.1,89,ENST00000378933.5
ENSP00000368219.3,2,ENST00000378937.7
ENSP00000368237.4,5,ENST00000378954.9
ENSP00000368305.4,61,ENST00000379019.7
ENSP00000368318.5,10,ENST00000379031.10
ENSP00000368358.3,38,ENST00000379068.8
ENSP00000368389.4,35,ENST00000379095.5
ENSP00000368438.5,0,ENST00000379143.10
ENSP00000368447.4,1,ENST00000379151.9
ENSP00000368452.5,14,ENST00000379155.9
ENSP00000368459.4,34,ENST00000379161.5
ENSP00000368468.3,25,ENST00000379170.8
ENSP00000368486.4,25,ENST00000379188.7
ENSP00000368496.2,17,ENST00000379198.5
ENSP00000368528.4,17,ENST00000379226.9
ENSP00000368547.4,22,ENST00000379245.8
ENSP00000368565.3,28,ENST00000379263.8
ENSP00000368589.3,36,ENST00000379287.4
ENSP00000368612.3,124,ENST00000379310.8
ENSP00000368644.1,0,ENST00000379339.5
ENSP00000368646.4,4,ENST00000379341.9
ENSP00000368648.2,30,ENST00000379343.6
ENSP00000368678.2,84,ENST00000379370.7
ENSP00000368682.4,22,ENST00000379374.5
ENSP00000368686.3,15,ENST00000379378.8
ENSP00000368688.4,14,ENST00000379380.9
ENSP00000368691.3,37,ENST00000379383.7
ENSP00000368710.3,38,ENST00000379400.8
ENSP00000368716.3,79,ENST00000379406.8
ENSP00000368767.4,36,ENST00000379454.9
ENSP00000368790.1,12,ENST00000379477.5
ENSP00000368797.3,51,ENST00000379483.4
ENSP00000368799.1,67,ENST00000379485.2
ENSP00000368801.3,9,ENST00000379487.5
ENSP00000368818.3,20,ENST00000379504.8
ENSP00000368850.4,37,ENST00000379535.8
ENSP00000368856.3,55,ENST00000379540.8
ENSP00000368876.3,108,ENST00000379558.5
ENSP00000368880.4,76,ENST00000379561.6
ENSP00000368881.3,1,ENST00000379562.9
ENSP00000368884.3,27,ENST00000379565.9
ENSP00000368886.2,29,ENST00000379567.6
ENSP00000368920.3,31,ENST00000379600.8
ENSP00000368927.5,24,ENST00000379607.10
ENSP00000368933.5,13,ENST00000379613.10
ENSP00000368959.4,9,ENST00000379638.9
ENSP00000368964.5,18,ENST00000379643.10
ENSP00000368982.3,28,ENST00000379661.8
ENSP00000368984.3,5,ENST00000379663.7
ENSP00000369038.5,20,ENST00000379715.10
ENSP00000369042.3,68,ENST00000379719.8
ENSP00000369075.4,18,ENST00000379751.5
ENSP00000369081.4,37,ENST00000379757.9
ENSP00000369127.3,11,ENST00000330899.5
ENSP00000369129.3,15,ENST00000379802.8
ENSP00000369131.1,31,ENST00000379803.5
ENSP00000369147.2,11,ENST00000379819.6
ENSP00000369162.2,21,ENST00000379834.7
ENSP00000369176.3,0,ENST00000379847.8
ENSP00000369192.3,34,ENST00000379863.7
ENSP00000369217.4,13,ENST00000379887.9
ENSP00000369218.4,27,ENST00000379888.9
ENSP00000369270.2,73,ENST00000379938.7
ENSP00000369274.4,40,ENST00000379942.5
ENSP00000369317.3,23,ENST00000330722.7
ENSP00000369335.5,50,ENST00000379999.6
ENSP00000369391.2,15,ENST00000380051.7
ENSP00000369411.3,5,ENST00000380071.8
ENSP00000369424.4,31,ENST00000380084.8
ENSP00000369427.3,3,ENST00000380087.7
ENSP00000369431.3,0,ENST00000333916.8
ENSP00000369453.4,24,ENST00000380110.8
ENSP00000369456.3,6,ENST00000380113.8
ENSP00000369461.3,25,ENST00000380118.8
ENSP00000369465.5,23,ENST00000380122.10
ENSP00000369500.3,2,ENST00000380155.4
ENSP00000369518.4,1,ENST00000380171.8
ENSP00000369538.4,5,ENST00000380191.9
ENSP00000369592.4,9,ENST00000380243.9
ENSP00000369599.1,109,ENST00000380249.5
ENSP00000369674.4,10,ENST00000380317.8
ENSP00000369681.3,20,ENST00000380324.8
ENSP00000369682.3,0,ENST00000380325.4
ENSP00000369695.4,39,ENST00000380338.9
ENSP00000369703.2,58,ENST00000333628.4
ENSP00000369739.5,8,ENST00000380379.10
ENSP00000369757.4,8,ENST00000380394.9
ENSP00000369777.5,41,ENST00000380412.7
ENSP00000369785.5,7,ENST00000380420.10
ENSP00000369795.1,0,ENST00000380430.6
ENSP00000369810.3,61,ENST00000380445.8
ENSP00000369857.3,46,ENST00000321945.12
ENSP00000369860.3,21,ENST00000380492.8
ENSP00000369871.3,94,ENST00000380502.8
ENSP00000369887.2,20,ENST00000380516.7
ENSP00000369899.1,0,ENST00000380527.3
ENSP00000369965.3,0,ENST00000380591.7
ENSP00000369981.4,52,ENST00000380607.5
ENSP00000369984.4,78,ENST00000380610.8
ENSP00000369991.3,61,ENST00000380617.7
ENSP00000370013.4,15,ENST00000380639.10
ENSP00000370047.3,116,ENST00000380672.9
ENSP00000370055.4,12,ENST00000380680.5
ENSP00000370074.4,29,ENST00000380698.5
ENSP00000370114.4,23,ENST00000380738.8
ENSP00000370115.5,24,ENST00000380739.6
ENSP00000370125.5,13,ENST00000380749.10
ENSP00000370128.5,18,ENST00000380752.10
ENSP00000370140.3,0,ENST00000380763.7
ENSP00000370141.1,26,ENST00000380764.1
ENSP00000370194.4,7,ENST00000380815.5
ENSP00000370270.2,69,ENST00000380887.7
ENSP00000370288.2,15,ENST00000380903.7
ENSP00000370337.2,99,ENST00000380950.7
ENSP00000370345.3,72,ENST00000380958.8
ENSP00000370372.5,11,ENST00000380985.10
ENSP00000370373.4,2,ENST00000380986.9
ENSP00000370376.2,13,ENST00000331200.8
ENSP00000370377.2,33,ENST00000380989.6
ENSP00000370394.3,18,ENST00000381006.8
ENSP00000370395.4,10,ENST00000381007.9
ENSP00000370408.6,19,ENST00000381020.8
ENSP00000370419.3,29,ENST00000381031.8
ENSP00000370430.4,37,ENST00000381042.9
ENSP00000370460.2,17,ENST00000381070.8
ENSP00000370480.3,37,ENST00000381090.7
ENSP00000370512.3,23,ENST00000381120.8
ENSP00000370532.5,14,ENST00000381140.10
ENSP00000370543.3,18,ENST00000381151.5
ENSP00000370555.3,39,ENST00000381163.7
ENSP00000370589.3,0,ENST00000329276.10
ENSP00000370624.3,8,ENST00000381226.7
ENSP00000370648.3,34,ENST00000381249.4
ENSP00000370658.1,16,ENST00000381259.5
ENSP00000370671.2,3,ENST00000381271.7
ENSP00000370695.2,28,ENST00000381295.7
ENSP00000370710.3,49,ENST00000381309.8
ENSP00000370719.3,135,ENST00000381318.8
ENSP00000370736.5,18,ENST00000381334.10
ENSP00000370737.4,118,ENST00000321612.8
ENSP00000370744.3,246,ENST00000381340.8
ENSP00000370745.1,11,ENST00000381341.7
ENSP00000370750.4,25,ENST00000381346.9
ENSP00000370803.5,99,ENST00000381396.9
ENSP00000370891.3,21,ENST00000381482.8
ENSP00000370938.3,15,ENST00000381527.8
ENSP00000370946.4,7,ENST00000381535.4
ENSP00000370966.3,14,ENST00000381554.8
ENSP00000370968.2,30,ENST00000381556.6
ENSP00000370984.4,23,ENST00000381571.6
ENSP00000371051.2,158,ENST00000381638.7
ENSP00000371061.2,11,ENST00000381647.7
ENSP00000371095.4,71,ENST00000381679.8
ENSP00000371101.5,24,ENST00000381685.10
ENSP00000371110.3,31,ENST00000323205.10
ENSP00000371126.1,10,ENST00000381707.6
ENSP00000371152.4,16,ENST00000381733.9
ENSP00000371155.3,47,ENST00000381736.8
ENSP00000371169.4,20,ENST00000381750.9
ENSP00000371188.2,26,ENST00000381769.6
ENSP00000371193.4,15,ENST00000381774.9
ENSP00000371212.2,53,ENST00000381793.6
ENSP00000371230.3,16,ENST00000381809.8
ENSP00000371236.4,49,ENST00000381815.9
ENSP00000371278.3,13,ENST00000381854.4
ENSP00000371321.1,33,ENST00000381897.5
ENSP00000371362.4,11,ENST00000381937.9
ENSP00000371388.4,20,ENST00000381962.4
ENSP00000371393.4,20,ENST00000381967.9
ENSP00000371419.3,106,ENST00000381989.4
ENSP00000371451.2,25,ENST00000382021.2
ENSP00000371462.1,193,ENST00000382031.5
ENSP00000371475.5,58,ENST00000382044.9
ENSP00000371532.2,38,ENST00000382100.8
ENSP00000371577.3,99,ENST00000382142.8
ENSP00000371594.2,7,ENST00000382159.8
ENSP00000371607.3,26,ENST00000382172.4
ENSP00000371638.1,58,ENST00000382203.5
ENSP00000371682.1,3,ENST00000382247.6
ENSP00000371798.3,21,ENST00000382361.8
ENSP00000371805.3,53,ENST00000382368.8
ENSP00000371811.4,9,ENST00000382374.9
ENSP00000371858.3,54,ENST00000382421.7
ENSP00000371859.2,51,ENST00000382422.6
ENSP00000371973.4,12,ENST00000382533.8
ENSP00000372005.2,17,ENST00000382564.8
ENSP00000372023.2,31,ENST00000382580.6
ENSP00000372024.4,0,ENST00000382581.5
ENSP00000372158.5,9,ENST00000382711.9
ENSP00000372191.4,20,ENST00000382743.9
ENSP00000372193.4,40,ENST00000382745.9
ENSP00000372199.3,80,ENST00000382751.4
ENSP00000372201.4,23,ENST00000382753.5
ENSP00000372327.2,88,ENST00000382874.6
ENSP00000372347.5,25,ENST00000382891.9
ENSP00000372445.4,2,ENST00000382985.8
ENSP00000372689.2,12,ENST00000383202.7
ENSP00000372819.3,37,ENST00000383329.7
ENSP00000372924.3,58,ENST00000383432.8
ENSP00000373153.5,22,ENST00000383657.10
ENSP00000373176.2,0,ENST00000383678.8
ENSP00000373206.3,29,ENST00000383701.8
ENSP00000373301.3,21,ENST00000383791.8
ENSP00000373304.3,7,ENST00000383794.7
ENSP00000373312.2,14,ENST00000383801.6
ENSP00000373354.3,121,ENST00000358065.4
ENSP00000373364.3,10,ENST00000388712.7
ENSP00000373404.3,10,ENST00000388752.8
ENSP00000373420.2,46,ENST00000388768.6
ENSP00000373474.3,21,ENST00000388822.10
ENSP00000373489.2,34,ENST00000388837.6
ENSP00000373553.5,3,ENST00000388901.10
ENSP00000373647.5,69,ENST00000388995.11
ENSP00000373657.4,16,ENST00000389005.6
ENSP00000373669.4,21,ENST00000389017.6
ENSP00000373684.3,30,ENST00000389032.8
ENSP00000373706.4,35,ENST00000389054.8
ENSP00000373715.2,24,ENST00000389063.3
ENSP00000373772.3,6,ENST00000389120.8
ENSP00000373873.6,54,ENST00000389221.9
ENSP00000373930.3,22,ENST00000389279.7
ENSP00000374152.4,12,ENST00000389501.9
ENSP00000374212.2,98,ENST00000389561.7
ENSP00000374273.3,265,ENST00000389622.7
ENSP00000374280.4,24,ENST00000389629.8
ENSP00000374290.4,8,ENST00000389639.3
ENSP00000374309.3,396,ENST00000389658.4
ENSP00000374326.2,10,ENST00000389675.6
ENSP00000374332.3,0,ENST00000389682.8
ENSP00000374354.3,12,ENST00000389704.4
ENSP00000374387.4,37,ENST00000389737.5
ENSP00000374399.4,22,ENST00000389749.9
ENSP00000374409.3,35,ENST00000389759.8
ENSP00000374424.2,6,ENST00000389774.6
ENSP00000374529.5,25,ENST00000389879.9
ENSP00000374552.3,60,ENST00000389902.8
ENSP00000374562.5,13,ENST00000389912.7
ENSP00000375650.4,7,ENST00000391770.9
ENSP00000375711.1,17,ENST00000391835.1
ENSP00000375717.1,9,ENST00000391842.5
ENSP00000375730.4,12,ENST00000391857.9
ENSP00000375733.2,28,ENST00000391860.7
ENSP00000375777.1,19,ENST00000391910.7
ENSP00000375813.1,10,ENST00000391951.2
ENSP00000375837.2,3,ENST00000391976.6
ENSP00000375840.2,13,ENST00000391980.7
ENSP00000375863.2,5,ENST00000392006.8
ENSP00000375892.2,28,ENST00000392038.7
ENSP00000375942.2,5,ENST00000392092.7
ENSP00000375951.1,61,ENST00000392102.6
ENSP00000375960.2,65,ENST00000392112.5
ENSP00000375977.2,5,ENST00000392132.7
ENSP00000375986.4,84,ENST00000392142.9
ENSP00000376071.2,26,ENST00000392238.3
ENSP00000376097.2,48,ENST00000392271.6
ENSP00000376132.3,27,ENST00000392318.8
ENSP00000376139.4,16,ENST00000392325.9
ENSP00000376142.2,39,ENST00000392329.7
ENSP00000376148.3,0,ENST00000392336.7
ENSP00000376168.3,0,ENST00000392359.8
ENSP00000376178.2,19,ENST00000392373.7
ENSP00000376246.2,77,ENST00000392452.3
ENSP00000376250.4,0,ENST00000392456.4
ENSP00000376258.3,17,ENST00000392465.7
ENSP00000376269.2,58,ENST00000392477.7
ENSP00000376272.2,23,ENST00000392481.6
ENSP00000376293.2,68,ENST00000392505.6
ENSP00000376296.2,0,ENST00000392508.2
ENSP00000376306.2,72,ENST00000392521.7
ENSP00000376308.4,18,ENST00000392523.9
ENSP00000376320.2,30,ENST00000392537.6
ENSP00000376322.3,3,ENST00000392539.4
ENSP00000376333.4,54,ENST00000392550.8
ENSP00000376344.3,22,ENST00000392561.7
ENSP00000376345.1,3,ENST00000392562.5
ENSP00000376366.2,34,ENST00000392587.6
ENSP00000376421.3,195,ENST00000392650.8
ENSP00000376453.4,14,ENST00000392687.4
ENSP00000376457.3,19,ENST00000392692.8
ENSP00000376472.3,11,ENST00000392708.9
ENSP00000376505.2,25,ENST00000392749.7
ENSP00000376506.2,0,ENST00000392750.7
ENSP00000376539.2,11,ENST00000392789.2
ENSP00000376545.3,34,ENST00000392796.7
ENSP00000376547.3,16,ENST00000392799.7
ENSP00000376582.4,39,ENST00000392837.9
ENSP00000376611.3,25,ENST00000392872.8
ENSP00000376615.3,18,ENST00000392876.8
ENSP00000376767.3,8,ENST00000393047.8
ENSP00000376773.2,4,ENST00000393053.6
ENSP00000376785.3,42,ENST00000393066.7
ENSP00000376800.3,4,ENST00000393085.4
ENSP00000376822.2,38,ENST00000393110.7
ENSP00000376826.2,6,ENST00000393118.6
ENSP00000376899.2,24,ENST00000393203.3
ENSP00000376911.2,12,ENST00000393218.6
ENSP00000376919.2,11,ENST00000393227.6
ENSP00000376947.3,19,ENST00000393263.7
ENSP00000376988.1,73,ENST00000393312.5
ENSP00000377010.3,26,ENST00000393340.7
ENSP00000377015.3,37,ENST00000393346.8
ENSP00000377027.2,63,ENST00000393359.7
ENSP00000377061.2,86,ENST00000393409.3
ENSP00000377080.2,56,ENST00000393430.6
ENSP00000377099.2,48,ENST00000393454.6
ENSP00000377148.3,18,ENST00000393512.7
ENSP00000377195.1,1,ENST00000393565.5
ENSP00000377205.3,0,ENST00000393577.7
ENSP00000377225.3,0,ENST00000393600.8
ENSP00000377233.3,72,ENST00000393609.8
ENSP00000377235.2,25,ENST00000393611.6
ENSP00000377249.2,99,ENST00000393629.6
ENSP00000377262.3,29,ENST00000393651.8
ENSP00000377268.2,11,ENST00000393658.6
ENSP00000377298.4,28,ENST00000393695.8
ENSP00000377303.3,13,ENST00000393700.8
ENSP00000377372.3,41,ENST00000393780.3
ENSP00000377374.3,5,ENST00000393784.8
ENSP00000377381.2,8,ENST00000393792.3
ENSP00000377384.2,7,ENST00000393795.8
ENSP00000377390.3,19,ENST00000393801.7
ENSP00000377401.3,18,ENST00000393812.4
ENSP00000377446.2,10,ENST00000393868.7
ENSP00000377470.2,1,ENST00000393892.8
ENSP00000377471.1,21,ENST00000393893.5
ENSP00000377474.1,10,ENST00000393896.6
ENSP00000377492.4,19,ENST00000393915.9
ENSP00000377502.3,254,ENST00000393925.7
ENSP00000377507.1,32,ENST00000393930.5
ENSP00000377598.4,130,ENST00000394030.8
ENSP00000377601.2,25,ENST00000394036.5
ENSP00000377612.5,15,ENST00000394048.10
ENSP00000377617.2,0,ENST00000394053.7
ENSP00000377631.2,24,ENST00000394067.7
ENSP00000377633.2,13,ENST00000394070.7
ENSP00000377640.3,21,ENST00000394077.8
ENSP00000377665.2,52,ENST00000394105.6
ENSP00000377683.4,12,ENST00000394125.8
ENSP00000377684.1,46,ENST00000394126.5
ENSP00000377696.3,1,ENST00000394140.9
ENSP00000377700.4,36,ENST00000394144.9
ENSP00000377703.1,89,ENST00000394147.5
ENSP00000377708.2,14,ENST00000394152.7
ENSP00000377721.3,0,ENST00000394166.8
ENSP00000377735.3,4,ENST00000394181.6
ENSP00000377747.4,150,ENST00000394196.9
ENSP00000377748.2,18,ENST00000394198.7
ENSP00000377749.2,12,ENST00000394199.6
ENSP00000377770.1,11,ENST00000394223.2
ENSP00000377778.3,4,ENST00000394231.8
ENSP00000377793.3,57,ENST00000394249.8
ENSP00000377796.3,23,ENST00000394252.4
ENSP00000377807.5,1,ENST00000394264.7
ENSP00000377833.4,4,ENST00000394295.6
ENSP00000377836.2,32,ENST00000394299.7
ENSP00000377840.3,12,ENST00000394303.8
ENSP00000377846.3,24,ENST00000394309.7
ENSP00000377892.2,0,ENST00000394366.6
ENSP00000377914.4,4,ENST00000394391.9
ENSP00000377941.4,10,ENST00000394419.9
ENSP00000377942.4,44,ENST00000394420.9
ENSP00000377944.3,28,ENST00000394422.8
ENSP00000377954.2,53,ENST00000394434.7
ENSP00000377958.3,13,ENST00000394440.8
ENSP00000377969.3,0,ENST00000394456.10
ENSP00000377979.2,32,ENST00000394466.6
ENSP00000378019.3,33,ENST00000394511.3
ENSP00000378027.1,27,ENST00000394519.5
ENSP00000378040.3,0,ENST00000394532.7
ENSP00000378050.2,18,ENST00000394546.6
ENSP00000378081.2,1,ENST00000394580.2
ENSP00000378093.3,94,ENST00000394593.7
ENSP00000378099.3,30,ENST00000394600.7
ENSP00000378105.3,25,ENST00000394607.7
ENSP00000378127.3,10,ENST00000394631.7
ENSP00000378145.4,32,ENST00000394650.7
ENSP00000378163.2,17,ENST00000394668.2
ENSP00000378193.5,34,ENST00000394703.9
ENSP00000378198.2,83,ENST00000394708.7
ENSP00000378235.2,111,ENST00000394752.8
ENSP00000378260.3,45,ENST00000394780.8
ENSP00000378288.4,35,ENST00000394809.9
ENSP00000378295.3,16,ENST00000394818.8
ENSP00000378306.2,32,ENST00000394829.6
ENSP00000378320.2,31,ENST00000394850.6
ENSP00000378322.4,13,ENST00000394853.8
ENSP00000378338.3,25,ENST00000394869.7
ENSP00000378342.2,18,ENST00000394876.7
ENSP00000378350.2,13,ENST00000394886.7
ENSP00000378356.3,13,ENST00000394894.8
ENSP00000378360.3,32,ENST00000394900.8
ENSP00000378363.2,9,ENST00000394903.6
ENSP00000378364.3,20,ENST00000394904.9
ENSP00000378366.2,1,ENST00000394906.6
ENSP00000378373.3,13,ENST00000394915.7
ENSP00000378378.2,15,ENST00000394920.6
ENSP00000378394.3,2,ENST00000394936.8
ENSP00000378414.4,13,ENST00000394963.9
ENSP00000378426.2,0,ENST00000394975.3
ENSP00000378438.4,66,ENST00000394987.5
ENSP00000378529.2,22,ENST00000395095.7
ENSP00000378557.1,72,ENST00000395125.1
ENSP00000378624.3,77,ENST00000395198.7
ENSP00000378658.2,0,ENST00000395236.2
ENSP00000378699.3,0,ENST00000395284.8
ENSP00000378731.2,23,ENST00000395321.6
ENSP00000378743.2,27,ENST00000395334.6
ENSP00000378752.1,113,ENST00000395343.6
ENSP00000378784.2,44,ENST00000395386.7
ENSP00000378801.1,0,ENST00000395405.5
ENSP00000378812.3,15,ENST00000395422.4
ENSP00000378851.3,14,ENST00000395468.9
ENSP00000378887.3,12,ENST00000395511.7
ENSP00000378890.1,19,ENST00000395514.5
ENSP00000378917.2,62,ENST00000395547.6
ENSP00000378920.2,19,ENST00000395550.7
ENSP00000378966.4,69,ENST00000395602.8
ENSP00000378974.4,28,ENST00000395611.7
ENSP00000378983.3,35,ENST00000395621.7
ENSP00000379008.2,51,ENST00000395647.6
ENSP00000379019.1,4,ENST00000395659.1
ENSP00000379038.1,27,ENST00000395681.6
ENSP00000379042.3,18,ENST00000395686.8
ENSP00000379047.2,10,ENST00000395694.7
ENSP00000379051.2,1,ENST00000395699.5
ENSP00000379065.3,114,ENST00000395715.8
ENSP00000379133.3,15,ENST00000395787.4
ENSP00000379144.3,249,ENST00000395799.8
ENSP00000379173.1,21,ENST00000395829.1
ENSP00000379203.3,3,ENST00000395862.7
ENSP00000379217.3,13,ENST00000395878.8
ENSP00000379249.3,25,ENST00000395913.7
ENSP00000379267.2,12,ENST00000395934.2
ENSP00000379281.3,32,ENST00000395951.7
ENSP00000379294.3,27,ENST00000395965.8
ENSP00000379366.2,21,ENST00000396051.2
ENSP00000379375.1,2,ENST00000396063.5
ENSP00000379390.1,34,ENST00000396081.5
ENSP00000379392.2,10,ENST00000396083.7
ENSP00000379412.1,135,ENST00000396105.6
ENSP00000379441.4,36,ENST00000396137.5
ENSP00000379457.2,9,ENST00000396153.7
ENSP00000379472.2,7,ENST00000396169.7
ENSP00000379500.2,14,ENST00000396197.8
ENSP00000379503.3,22,ENST00000396200.3
ENSP00000379506.2,14,ENST00000396203.7
ENSP00000379512.1,13,ENST00000396209.5
ENSP00000379563.4,7,ENST00000396265.4
ENSP00000379658.3,93,ENST00000396373.9
ENSP00000379673.1,51,ENST00000396391.5
ENSP00000379678.1,25,ENST00000396396.6
ENSP00000379739.3,37,ENST00000396478.4
ENSP00000379769.3,19,ENST00000396512.3
ENSP00000379773.2,24,ENST00000396516.6
ENSP00000379804.2,144,ENST00000396556.7
ENSP00000379836.3,42,ENST00000396591.8
ENSP00000379839.3,36,ENST00000396594.8
ENSP00000379847.2,61,ENST00000396602.7
ENSP00000379866.3,73,ENST00000396625.5
ENSP00000379888.3,11,ENST00000396651.8
ENSP00000379902.3,19,ENST00000396668.8
ENSP00000379911.1,21,ENST00000396679.6
ENSP00000379914.2,0,ENST00000396682.6
ENSP00000379931.1,15,ENST00000396703.6
ENSP00000379983.2,83,ENST00000396761.6
ENSP00000380009.3,14,ENST00000396791.7
ENSP00000380033.4,29,ENST00000396821.8
ENSP00000380037.3,19,ENST00000396825.4
ENSP00000380054.2,12,ENST00000396842.7
ENSP00000380074.2,29,ENST00000396865.7
ENSP00000380132.3,18,ENST00000396926.8
ENSP00000380157.3,5,ENST00000396954.8
ENSP00000380165.1,40,ENST00000396965.5
ENSP00000380178.2,11,ENST00000396981.7
ENSP00000380184.3,33,ENST00000396987.7
ENSP00000380227.2,186,ENST00000397033.7
ENSP00000380233.1,112,ENST00000397040.5
ENSP00000380251.2,25,ENST00000397061.4
ENSP00000380309.3,38,ENST00000397120.8
ENSP00000380313.1,3,ENST00000397124.5
